Local Time,kW sd del
2019-05-27 16:00:00,1181.4643249511719
2019-05-27 17:00:00,1055.5719909667969
2019-05-27 18:00:00,1111.7132568359375
2019-05-27 19:00:00,1252.1759948730469
2019-05-27 20:00:00,1366.6298828125
2019-05-27 21:00:00,1388.4444580078125
2019-05-27 22:00:00,1412.4967346191406
2019-05-27 23:00:00,1313.9826049804688
2019-05-28 00:00:00,1168.5156555175781
2019-05-28 01:00:00,1042.431167602539
2019-05-28 02:00:00,946.6012420654297
2019-05-28 03:00:00,865.5578918457031
2019-05-28 04:00:00,803.0945434570312
2019-05-28 05:00:00,772.8100128173828
2019-05-28 06:00:00,771.1598663330078
2019-05-28 07:00:00,672.6203155517578
2019-05-28 08:00:00,656.8156280517578
2019-05-28 09:00:00,710.2031402587891
2019-05-28 10:00:00,777.5505981445312
2019-05-28 11:00:00,836.6735687255859
2019-05-28 12:00:00,888.2551116943359
2019-05-28 13:00:00,914.0281066894531
2019-05-28 14:00:00,1023.6268768310547
2019-05-28 15:00:00,1215.9498596191406
2019-05-28 16:00:00,1286.5361328125
2019-05-28 17:00:00,1180.3498229980469
2019-05-28 18:00:00,1206.8562622070312
2019-05-28 19:00:00,1340.7462768554688
2019-05-28 20:00:00,1467.1758422851562
2019-05-28 21:00:00,1664.2231750488281
2019-05-28 22:00:00,1652.7411499023438
2019-05-28 23:00:00,1521.6190795898438
2019-05-29 00:00:00,1366.2105712890625
2019-05-29 01:00:00,1219.3624877929688
2019-05-29 02:00:00,1084.47314453125
2019-05-29 03:00:00,1000.5187683105469
2019-05-29 04:00:00,929.5203857421875
2019-05-29 05:00:00,885.4873352050781
2019-05-29 06:00:00,879.8760070800781
2019-05-29 07:00:00,726.9721832275391
2019-05-29 08:00:00,662.2245178222656
2019-05-29 09:00:00,663.611328125
2019-05-29 10:00:00,715.1575927734375
2019-05-29 11:00:00,802.7953338623047
2019-05-29 12:00:00,846.4144439697266
2019-05-29 13:00:00,933.1682434082031
2019-05-29 14:00:00,990.6904296875
2019-05-29 15:00:00,1012.3776397705078
2019-05-29 16:00:00,997.254150390625
2019-05-29 17:00:00,962.3034973144531
2019-05-29 18:00:00,1053.5516052246094
2019-05-29 19:00:00,1176.6874084472656
2019-05-29 20:00:00,1219.6573181152344
2019-05-29 21:00:00,1248.3220520019531
2019-05-29 22:00:00,1223.5967712402344
2019-05-29 23:00:00,1150.2549743652344
2019-05-30 00:00:00,1046.0822296142578
2019-05-30 01:00:00,922.0625305175781
2019-05-30 02:00:00,844.4258422851562
2019-05-30 03:00:00,799.7775573730469
2019-05-30 04:00:00,747.6945190429688
2019-05-30 05:00:00,737.5081024169922
2019-05-30 06:00:00,781.0076904296875
2019-05-30 07:00:00,662.8688507080078
2019-05-30 08:00:00,645.8553924560547
2019-05-30 09:00:00,665.5233459472656
2019-05-30 10:00:00,699.6796722412109
2019-05-30 11:00:00,721.0337371826172
2019-05-30 12:00:00,783.74658203125
2019-05-30 13:00:00,847.6805114746094
2019-05-30 14:00:00,881.5426635742188
2019-05-30 15:00:00,952.2307891845703
2019-05-30 16:00:00,942.2271728515625
2019-05-30 17:00:00,906.6156005859375
2019-05-30 18:00:00,964.0160217285156
2019-05-30 19:00:00,1136.9829711914062
2019-05-30 20:00:00,1229.4122924804688
2019-05-30 21:00:00,1306.0708923339844
2019-05-30 22:00:00,1306.927978515625
2019-05-30 23:00:00,1231.2947387695312
2019-05-31 00:00:00,1102.2323150634766
2019-05-31 01:00:00,978.8870086669922
2019-05-31 02:00:00,876.0404205322266
2019-05-31 03:00:00,800.1712646484375
2019-05-31 04:00:00,745.1934814453125
2019-05-31 05:00:00,729.2427215576172
2019-05-31 06:00:00,773.1627807617188
2019-05-31 07:00:00,673.137939453125
2019-05-31 08:00:00,673.4096374511719
2019-05-31 09:00:00,686.6630859375
2019-05-31 10:00:00,784.0682373046875
2019-05-31 11:00:00,866.3688354492188
2019-05-31 12:00:00,945.4497222900391
2019-05-31 13:00:00,1041.8773193359375
2019-05-31 14:00:00,1117.4845886230469
2019-05-31 15:00:00,1219.5451354980469
2019-05-31 16:00:00,1203.7980346679688
2019-05-31 17:00:00,1094.3248596191406
2019-05-31 18:00:00,1121.2976989746094
2019-05-31 19:00:00,1176.91943359375
2019-05-31 20:00:00,1193.1071166992188
2019-05-31 21:00:00,1272.1289672851562
2019-05-31 22:00:00,1269.390625
2019-05-31 23:00:00,1210.7266845703125
